director,revenue,popularity,vote_average,name
2030,17137302,14.726338,6.5,Shinji Aramaki
651,17872796,5.461487,7.1,Fatih Akin
1248,17193231,2.77255,5.2,Kevin Hooks
1871,17286299,16.785866,6.2,Robert B. Weide
1118,17500000,12.792446,5.8,Jon Kasdan
510,17507368,9.378688,5.5,David Nutter
755,17511906,10.072199,7.2,Gilles Paquet-Brenner
1172,17600000,5.815881,5.8,Joshua Michael Stern
341,17709155,13.960945,7.2,Christian Carion
1221,17762705,4.781538,5.1,Katt Shea
2224,17800000,13.155999,6.3,Tony Bill
166,20342161,4.207456,5.6,Ben Garant
1465,20374201,14.038703,7.9,Maïwenn
1719,20566327,18.268009,6.0,Peter Atencio
22,27000000,1.183892,4.3,Al Silliman Jr.
444,23619609,9.448517,5.4,Daniel Sackheim
2317,23650000,8.38717,7.6,William Wyler
1864,23978402,3.495758,4.1,Rob Pritts
1013,24007324,10.529143,5.6,Jody Hill
572,24829644,12.653831,4.9,Don Mancini
1478,25000000,12.268143,6.6,Michael Anderson
580,25303038,12.282911,5.0,Doug Lefler
765,25562924,17.028252,5.0,Gonzalo López-Gallego
2198,26049082,37.821106,6.1,Tom Gormican
1276,27007143,6.425528,6.1,Kirk Wong
745,20659423,3.656491,6.8,George T. Miller
1554,27107960,12.343507,6.1,Mike Hodges
1773,27165581,11.81832,6.8,Prachya Pinkaew
124,27187375,6.459787,5.8,Anthony Silverston
2109,27206120,8.780512,5.4,Stewart Hendler
248,27281507,15.085981,7.2,Brian Henson
574,27437881,26.9385,5.3,Don Scardino
2170,27645491,13.288177,5.9,Tim Fywell
2251,28121100,4.746085,5.9,Ulu Grosbard
418,28200000,3.667372,6.5,Damien O'Donnell
805,23507567,6.96858,5.7,Harold Cronk
779,23430766,7.063053,4.9,Gregory Poirier
17,23321954,6.009644,5.6,Agustín Díaz Yanes
1596,23198652,32.14444,7.1,Nat Faxon
965,20796847,25.848003,6.5,Jeff Schaffer
113,20915465,14.587367,4.0,Annabel Jankel
670,21001563,2.238646,5.8,Franco Zeffirelli
176,21107746,12.471239,6.8,Benh Zeitlin
1078,21126225,24.240361,6.8,John Maybury
345,21170563,5.422285,6.0,Christian Robinson
886,21268532,1.830306,7.5,James D. Stern
1913,21400000,7.89147,3.0,Roger Christian
1200,21819348,18.84332,5.7,Justin Zackham
699,21834845,2.785832,5.3,Fyodor Bondarchuk
455,21930418,12.639469,5.1,Danny Steinmann
1623,22034832,6.246199,5.2,Nick Hurran
1041,22165608,7.679336,5.0,John Bonito
14,22179430,9.67299,6.7,Adrienne Shelly
975,22200000,8.870614,6.2,Jeremy Leven
1147,22309223,13.916583,6.7,Jonathan Teplitzky
1546,22400154,10.259461,4.7,Mike Bigelow
484,22456509,11.436405,5.6,David E. Talbert
1230,22889018,6.787967,7.1,Ken Loach
183,50100000,19.524972,7.2,Bernhard Wicki
117,50365377,12.29603,5.9,Anthony Hemingway
1598,15861566,9.452808,6.5,Nate Parker
2318,156844753,19.167377,6.5,Wilson Yip
639,133718711,33.507289,5.5,Ericson Core
2099,135680000,19.819893,5.6,Steve Trenbirth
790,137587063,40.646102,7.0,Gábor Csupó
2070,140161792,27.870755,6.7,Stephen Hillenburg
1996,140470746,29.775441,6.7,Scott Speer
502,143695338,31.974359,6.2,David Lowery
105,146497771,47.455148,6.0,Andy Muschietti
141,149044513,23.230851,5.9,Ash Brannon
279,150962475,41.796339,5.9,Carl Rinsch
1587,160112671,58.401204,6.1,Måns Mårlind
2161,132900000,20.344364,5.0,Thomas Langmann
824,161451538,32.233713,5.4,Hideo Nakata
297,164602163,60.467984,6.0,Cedric Nicolas-Troyan
1721,171844840,26.676487,5.3,Peter Billingsley
2185,177512032,22.789649,5.7,Tod Williams
1743,189015611,31.294717,5.7,Peter MacDonald
1756,193000000,22.392544,5.9,Phil Alden Robinson
2046,193677158,4.72629,6.0,Soi Cheang
1526,196114570,26.780961,7.0,Michael Sucsy
993,197309027,26.61951,6.1,Jill Culton
1536,133432856,29.943316,7.3,Michel Hazanavicius
55,129394835,29.880122,6.1,Alexander Witt
729,104324083,13.080725,5.6,Geoff Murphy
645,111811453,36.301202,5.9,Etan Cohen
707,104478416,51.742065,6.6,Garth Jennings
1149,104945765,23.661071,5.6,Jorge Blanco
1967,107139399,39.539045,6.7,Sam Fell
84,108047131,30.205943,6.0,Andrew Douglas
125,108255770,30.656345,6.6,Anthony Stacchi
433,108286421,53.698683,6.8,Dan Trachtenberg
61,108609310,20.063165,5.8,Alister Grierson
1905,109862682,15.341196,6.1,Robin Budd
855,109906372,57.889964,5.6,J Blakeson
342,112343513,46.078371,5.9,Christian Ditter
739,127869379,26.60772,6.5,George Nolfi
37,114830111,29.88736,6.5,Alejandro Agresti
932,115350426,32.746486,7.3,Jason Moore
1741,118338361,23.700759,6.4,Peter Lord
478,120000000,14.779041,6.4,David Carson
1712,121697323,21.815122,6.5,Penelope Spheeris
777,122513057,29.660993,6.3,Gregory Jacobs
1226,122563539,41.670544,7.4,Kelly Asbury
2144,125212904,63.071046,7.2,Ted Kotcheff
1352,127392239,17.537154,6.9,Luc Jacquet
1999,203277636,54.81489,6.1,Scott Waugh
148,205754447,61.849521,5.8,Babak Najafi
1677,206172544,61.025639,6.1,Patrick Hughes
272,591794936,48.681969,7.4,Byron Howard
1642,337580051,71.510596,6.1,Noam Murro
1553,346079773,47.845589,6.7,Mike Gabriel
654,349779543,45.720894,5.9,Fergal Reilly
1792,354248063,26.548594,6.2,Ralph Zondag
1943,396600000,77.178973,5.8,Rupert Sanders
1816,471222889,62.341073,7.1,Rich Moore
521,527068851,46.875375,6.9,David Silverman
236,538983207,125.114374,6.7,Brenda Chapman
1836,572700000,46.509071,7.9,Richard Marquand
535,609123048,100.21391,7.6,Dean DeBlois
2155,207945075,53.161905,7.6,Thea Sharrock
920,623722818,65.677399,7.5,Jan Pinkava
431,743559607,89.186492,7.0,Dan Scanlon
1900,758539785,110.620647,7.0,Robert Stromberg
2176,783112979,514.569956,7.4,Tim Miller
1911,788241776,90.457886,8.0,Roger Allers
332,875958308,31.482872,5.9,Chris Renaud
1310,1066969703,59.995418,7.6,Lee Unkrich
1286,1156730962,875.581305,6.4,Kyle Balda
318,1274219009,165.125366,7.3,Chris Buck
1748,331926147,51.692953,6.6,Peter Sohn
1728,328203506,16.072466,6.3,Peter Faiman
2205,321887208,68.757242,6.7,Tom McGrath
1704,311594032,36.952268,5.8,Paul Tibbitt
718,215529201,64.457947,6.2,Gary Shore
2084,229736344,27.683874,6.1,Steve Bendelack
1047,239606210,15.474831,5.5,John Cornell
442,248000000,41.690578,6.3,Daniel Myrick
379,248384621,41.247402,6.4,Cody Cameron
2060,249288105,30.863434,4.9,Stefen Fangmeier
1025,250200000,36.125715,6.5,Joe Pytka
1698,259207227,39.882276,7.0,Paul King
241,266586800,21.638673,4.6,Brian A Miller
2022,281929795,35.310712,6.5,Sharon Maguire
524,282570682,44.765377,6.1,David Soren
616,287506194,71.496894,6.8,Elizabeth Banks
2090,287594577,29.332905,5.7,Steve Hickner
1517,288347692,18.325897,5.4,Michael Patrick King
832,292817841,26.710398,5.1,Hoyt Yeatman
1663,299288605,15.401855,6.3,P.J. Hogan
2223,304320254,67.427755,7.6,Tony Bancroft
1746,306941670,61.788035,7.1,Peter Ramsey
1166,307166834,74.358971,7.6,Josh Boone
1057,104384188,47.753598,6.2,John Francis Daley
1311,104303851,45.946524,6.2,Leigh Whannell
1898,50877145,16.493576,5.8,Robert Stevenhagen
1277,66122026,29.533437,7.1,Kirsten Sheridan
1049,62076141,39.337949,7.2,John Crowley
1324,62882090,41.972329,5.5,Levan Gabriadze
1273,63800345,6.293217,5.2,Kirk De Micco
1511,63833449,11.409124,5.8,Michael McCullers
489,64110728,20.304235,5.1,David Gelb
1179,64238440,34.759855,6.5,Juan Carlos Fresnadillo
329,64437847,16.936576,6.4,Chris Nahon
323,64626786,23.328823,4.8,Chris Gorak
1671,65754228,19.372805,6.4,Pat O'Connor
1032,66468332,23.423082,5.5,Joel Gallen
1684,60378584,19.683187,7.0,Patty Jenkins
589,66486080,73.987775,6.5,Drew Goddard
1079,67200000,25.041992,6.3,John McNaughton
446,67738090,14.838986,5.6,Daniel Stamm
364,67800064,9.175762,5.9,Christopher Spencer
319,68369434,25.454549,5.5,Chris Carter
1498,68411275,9.18885,5.9,Michael Haigney
769,68729358,20.69219,5.9,Grant Heslov
381,69701637,4.189378,5.9,Colin Higgins
1455,69834815,9.894346,6.2,Matthew O'Callaghan
1495,61548707,31.565117,5.9,Michael Dougherty
778,60000000,6.92592,7.0,Gregory Nava
2299,103951461,19.625972,5.7,Will Finn
1360,54215416,6.847099,6.8,Luis Valdez
1087,50907234,20.975165,7.0,John Patrick Shanley
393,51053787,23.980329,5.9,Cory Edwards
1525,51416464,28.019226,6.0,Michael Spierig
1852,51702483,10.115011,5.2,Ringo Lam
1164,51881013,12.777008,3.5,Joseph Sargent
1502,52302796,23.292761,5.0,Michael J. Bassett
368,52882018,26.090495,5.4,Ciaran Foy
1989,53181600,61.309619,6.2,Scott Frank
456,53191886,18.923181,6.8,Dany Boon
1135,54700105,35.099611,6.1,Jonathan Hensleigh
594,59520298,7.722021,6.3,Dustin Hoffman
2156,54837234,43.791745,7.1,Theodore Melfi
3,55447968,29.173266,6.7,Adam Brooks
996,55534455,11.927667,5.7,Jim Fall
508,56309766,11.135734,5.5,David Moreau
714,57777106,29.501489,6.1,Gary McKendry
1239,57958696,24.664776,5.7,Kerry Conran
709,58405313,11.120167,5.8,Gary David Goldberg
1031,58978653,27.247013,6.7,Joel Edgerton
1405,59192128,21.729434,5.5,Mark Helfrich
2316,70200000,19.578249,5.6,William Shatner
1161,71000000,13.244365,6.7,Joseph L. Mankiewicz
2114,71154592,31.324734,5.0,Stuart Beattie
351,97607453,32.927994,6.3,Christophe Gans
352,86362372,19.984477,5.2,Christopher B. Landon
1400,87840042,19.833664,5.0,Mark A.Z. Dippé
2081,89519773,22.863516,6.9,Steve Antin
880,90874570,14.530946,7.0,James Algar
1683,91353501,51.927471,6.2,Patrick Tatopoulos
427,94073028,56.805781,5.7,Dan Mazer
625,96060858,73.307513,7.3,Eric Bress
1151,97437106,34.890999,7.3,Jorge R. Gutierrez
652,97542952,33.912116,6.4,Fede Alvarez
646,99067206,9.59729,7.5,Eugenio Derbez
2269,71485043,21.891078,6.8,Vincent Ward
2101,99423521,19.286099,4.1,Steven E. de Souza
216,100000000,6.889437,4.7,Bob Spiers
1636,100000000,49.070321,6.5,Nima Nourizadeh
1959,100000000,16.254032,7.5,S.S. Rajamouli
972,100076342,14.353279,5.6,Jennifer Flackett
1130,100523181,14.793177,7.5,Jonathan Dayton
1899,102272727,59.961523,7.4,Robert Stevenson
2279,103039258,58.991388,5.9,Wally Pfister
2112,103590271,56.30466,4.9,Stiles White
1711,85582407,19.747809,7.3,Pedro Almodóvar
1649,85446075,21.680424,5.8,Ole Bornedal
826,85131830,26.074908,5.9,Hironobu Sakaguchi
1707,84601681,19.574774,6.0,Paul Weiland
734,72070731,20.786616,7.4,George Cukor
274,74597643,18.14218,5.7,Callan Brunker
253,76586316,57.84156,7.4,Brian Percival
892,76657000,10.639916,7.0,James Frawley
823,77000000,9.476999,6.5,Hideaki Anno
29,77477008,18.38292,5.7,Alan Poul
661,77944725,23.663713,6.2,Florent-Emilio Siri
1519,78000000,15.505137,5.8,Michael Pressman
1778,78874843,31.162838,7.3,R.J. Cutler
2319,79384880,11.086001,7.4,Wolfgang Becker
1040,79567667,23.161754,7.0,John Badham
822,80035402,25.03414,6.4,Herbert Ross
1558,81272766,21.958055,6.3,Mike McCoy
1745,81974493,25.289665,6.5,Peter R. Hunt
1771,82102379,32.271938,4.2,Pitof
2143,83282296,28.350529,7.4,Ted Demme
1474,84146832,22.049787,5.8,Mennan Yapo
169,84300000,46.007991,6.9,Ben Sharpsteen
570,84460846,28.670193,7.0,Don Bluth
8,15938065,10.341982,4.2,Adam Marcus
1779,15608545,17.672021,5.2,RZA
1820,0,2.492747,4.9,Richard Boddington
2059,302204,1.204941,7.0,Stefan Schwartz
656,146402,3.663108,7.1,Fernando León de Aranoa
1356,150277,8.650779,6.3,Lucky McKee
261,173066,7.5591,5.9,Bruce Campbell
815,187112,40.016306,5.2,Henry Hobson
1809,222000,1.294967,5.6,Remo D'Souza
1076,229094,14.936661,6.6,John Maclean
1692,246574,1.170257,7.6,Paul Fierlinger
46,274661,0.748565,6.6,Alex Gibney
219,295750,9.805551,6.5,Bobcat Goldthwait
2249,317000,3.803495,6.4,Udayan Prasad
27,126247,11.946898,4.1,Alan Metter
404,319285,8.942203,6.3,Craig Zobel
1775,330048,0.414754,4.5,Qasim Basir
1969,355688,3.238466,6.2,Sam Levinson
2048,382946,13.635828,6.7,Spencer Susser
1844,399611,0.215464,4.7,Rick Bieber
1313,416498,2.380332,5.6,Lena Dunham
813,416925,9.856826,6.8,Henry Bean
2017,424760,23.307949,6.9,Shane Carruth
81,426224,5.244518,6.6,Andrew Currie
1891,143451,3.942464,6.3,Robert Moresco
1291,124494,1.892183,5.8,Lance Mungia
1003,33245,12.496261,6.2,Jim Mickle
1305,73706,5.258726,2.3,Lawrence Kasanoff
1750,44462,8.45342,6.5,Peter Stebbings
1146,45000,2.964785,4.1,Jonathan Silverman
32,45779,0.666218,3.0,Alan Smithee
2074,46488,8.207425,6.0,Stephen Milburn Anderson
375,53086,6.500835,5.1,Claudia Llosa
257,54207,7.502934,5.9,Brian Yuzna
1481,62852,5.292536,7.3,Michael Burke
1958,69497,2.404626,4.7,S.R. Bindler
1493,71904,0.301884,7.1,Michael D. Sellers
387,95000,7.447714,5.5,Conor McMahon
664,123509,0.037073,8.5,Floyd Mutrux
1776,98017,9.108949,5.7,Quentin Dupieux
1278,99000,0.212443,7.4,Kiyoshi Kurosawa
811,103735,1.781462,6.6,Heidi Ewing
50,107559,4.624691,6.0,Alex Rivera
866,108348,4.065212,5.0,Jackie Chan
2328,110197,28.858238,6.9,Yorgos Lanthimos
2207,111300,0.126676,6.9,Tom Putnam
834,111731,2.559806,5.9,Hue Rhodes
10,113783,3.643608,6.7,Adam Rapp
1173,444575,8.887411,7.5,Joshua Oppenheimer
87,469947,1.041254,7.4,Andrew Haigh
392,480314,12.790408,5.0,Corey Yuen Kwai
1467,1046166,2.009597,4.5,Meiert Avis
900,846704,1.731035,3.9,James Manera
1824,852206,0.280083,7.3,Richard Dutcher
495,852872,7.433574,5.9,David Jacobson
1818,864659,8.518866,7.4,Richard Ayoade
468,866999,7.758188,6.6,Dave McKean
2128,869325,1.478505,4.6,Sylvio Tabet
527,882290,6.41678,5.9,David Webb Peoples
1373,900000,7.072118,7.8,Majid Majidi
797,973525,4.442355,6.2,Hans Canosa
1789,1072602,7.554799,5.9,Ralph Fiennes
159,500000,2.778633,7.8,Barry W. Blaustein
1129,1162014,1.063439,7.5,Jonathan Caouette
405,1185783,9.270133,7.3,Cristian Mungiu
1116,1200000,1.279106,4.5,Jon Hess
2,1227324,2.950618,7.3,Abel Ferrara
2288,1237615,6.630856,5.5,Wayne Beach
918,1243961,14.238376,5.8,Jamie Travis
1174,1296184,6.265659,5.6,Joshua Seftel
42,1310673,3.120016,6.7,Aleksey German
957,1400000,1.220072,6.8,Jeff Burr
1155,845188,0.109579,7.0,Joseph Dorman
2256,841733,1.699101,5.3,Vera Farmiga
1790,814666,0.178689,6.6,Ralph Nelson
1901,777423,3.849873,6.2,Robert Towne
1427,530048,5.013575,6.8,Martin Koolhoven
1589,553198,19.02965,7.0,Nacho Vigalondo
833,563706,3.125382,4.6,Huck Botko
2103,572809,26.281839,6.3,Steven R. Monroe
2308,600896,27.662696,5.8,William Eubank
869,603943,8.519202,6.9,Jacob Aaron Estes
1815,619042,0.430758,6.5,Rich Cowan
1303,622806,4.261509,6.3,Laurie Collyer
1440,623528,5.223096,6.6,Mateo Gil
1261,623791,0.043023,6.1,Khalid Mohammed
828,632542,8.142166,6.6,Hou Hsiao-hsien
795,639000,0.072066,5.0,Ham Tran
1319,641100,9.140936,6.9,Leos Carax
697,650422,32.351527,8.0,Fritz Lang
1064,658573,8.825113,6.1,John Gulager
1843,669276,2.439184,6.8,Richard Williams
1804,712294,3.618646,6.5,Rebecca Miller
928,748453,16.900433,5.7,Jason Eisener
1380,771499,0.717811,4.8,Marc Forby
876,42145,6.085879,6.4,Jake Scott
1214,32251,6.349218,5.5,Kate Barker-Froyland
212,1429299,7.155519,5.7,Bob Gosse
53,0,0.144031,7.0,Alex van Warmerdam
1084,0,0.630226,5.0,John Murlowski
179,0,4.270489,4.9,Benni Diez
1357,0,0.684881,6.8,Lucrecia Martel
453,0,3.674294,4.8,Danny Perez
1868,0,1.946715,4.8,Robby Henson
1175,0,0.197469,7.0,Joshua Tickell
2336,0,1.759506,4.5,Zackary Adler
365,0,0.716764,4.3,Chuck Bowman
559,0,0.165909,5.8,Deryck Broom
1492,0,0.106949,5.9,Michael D. Olmos
1805,0,0.424957,5.5,Reed Cowan
683,0,1.73892,5.3,Frank Sebastiano
2246,0,5.065752,5.0,Tyler Oliver
1138,0,1.600797,5.9,Jonathan Kesselman
1690,0,0.319792,2.8,Paul Donovan
2225,0,3.687574,5.2,Tony Giglio
1961,0,0.077873,0.0,Sadyk Sher-Niyaz
1020,0,0.545825,7.1,Joe Cross
507,0,13.932203,5.7,David Mirkin
137,0,0.285131,2.3,Arjun Sablok
889,0,3.393648,6.1,James Dodson
2167,0,0.142255,7.0,Tim Boxell
266,32000,4.680206,6.6,Bruce McDonald
2330,0,5.057695,6.8,Yuefeng Song
1096,0,4.922397,6.9,John Simpson
382,0,13.222268,6.1,Colin Minihan
391,0,0.21544,5.0,Corey Grant
335,0,9.68793,5.2,Chris Shadley
2276,0,1.959405,4.2,W.D. Hogan
1572,0,0.060127,0.0,Mitchell Altieri
2230,0,6.833164,5.3,Tony Krantz
1263,0,0.749699,6.8,Khyentse Norbu
514,0,0.077876,6.8,David Ray
2345,0,0.205034,6.9,Éric Tessier
517,0,0.35819,6.0,David Rodriguez
60,0,5.581743,6.7,Alison Maclean
1321,0,9.815394,6.1,Leslie H. Martinson
530,0,0.43049,0.0,David Worth
1441,0,2.486992,6.2,Mathieu Amalric
59,0,2.487255,6.8,Alice Wu
49,0,1.193219,5.3,Alex Ranarivelo
1980,0,0.262135,5.2,Sarah Gavron
1889,0,0.592821,0.0,Robert M. Young
2337,0,1.452152,5.9,Zak Penn
567,0,8.248149,3.1,Dominic Burns
1724,0,6.884467,6.3,Peter Chan
186,0,17.375562,6.5,Bibo Bergeron
222,1632,0.143784,6.1,Boris Rodriguez
102,12,3.362045,6.1,Andy Cadiff
1292,12,0.830596,4.6,Lance Rivera
1204,15,9.572705,7.4,Kang Je-gyu
780,16,11.818333,6.4,Gregory Widen
671,25,1.199451,6.2,Frank Borzage
316,51,4.480167,4.3,Cheryl Dunye
2111,103,4.590277,6.0,Stig Bergqvist
142,126,0.114342,4.7,Ashish R. Mohan
194,203,0.293649,7.5,Bill Plympton
1879,3330,0.039007,0.0,Robert Fontaine
868,0,0.015295,0.0,Jaco Booyens
1144,6399,8.842722,5.1,Jonathan Newman
793,7202,1.260314,6.6,Hal Haberman
635,10018,2.175696,6.2,Eric Nicholas
2255,10508,0.578798,0.0,Valerie Red-Horse
1627,14870,6.507094,6.2,Nick Tomnay
1265,17472,5.145655,5.1,Kim Farrant
874,20380,12.185204,5.7,Jake Paltrow
1213,30905,5.974156,5.3,Kat Coiro
669,31081,19.331884,6.0,Franck Khalfoun
175,11,1.617943,6.9,Benedikt Erlingsson
1348,10,1.537859,4.1,Louis Morneau
1781,7,0.050456,5.2,Rachel Perkins
637,7,0.11615,8.0,Eric Styles
2008,0,8.212018,4.3,Sergei Bodrov Jr.
982,0,6.86302,6.7,Jerry Rees
676,0,0.71087,7.4,Frank Lotito
2138,0,2.815228,3.3,Tara Subkoff
1607,0,2.122451,5.1,Neil Mcenery-West
121,0,0.803761,4.1,Anthony O'Brien
810,0,1.532518,5.7,Hayley Cloake
934,0,5.759493,5.6,Jason Stone
1379,0,4.238482,5.4,Marc F. Adler
802,0,0.258413,3.5,Harmage Singh Kalirai
963,0,6.7698,5.9,Jeff Nathanson
284,0,0.500753,4.6,Carmen Marron
2033,0,2.713171,5.6,Shyam Madiraju
2181,0,1.105357,4.2,Timothy Woodward Jr.
1854,0,2.025701,5.4,Rita Merson
1948,0,0.446858,7.5,Russell Friedenberg
1754,0,2.526356,7.0,Petter Næss
1592,0,9.159265,6.4,Nae Caranfil
2231,5,4.857028,5.7,Tony Maylam
725,1406224,12.690224,6.5,Gavin Wiesen
1395,1477002,18.224326,6.8,Marielle Heller
1947,15520023,22.096286,6.8,Russell Crowe
436,10329747,16.829837,6.7,Daniel Barber
861,9172000,1.867004,6.5,Jack Conway
686,9495408,6.18869,7.3,François Girard
538,9622846,5.759545,6.4,Dean Wright
2189,9627492,6.385234,4.5,Todd Lincoln 
1343,9636289,30.863082,6.3,Lorene Scafaria
1617,10000000,3.321095,6.3,Nicholas Ray
2304,10000000,7.288352,5.8,William Arntz
2131,10037390,3.322721,5.9,Takao Okawara
1326,10089373,17.112498,5.6,Lexi Alexander
1113,10429707,10.274542,5.5,Jon Erwin
2141,9132000,0.1813,5.8,Tay Garnett
1009,10496317,20.27704,5.8,Joachim Rønning
1516,10571408,6.736274,6.4,Michael Patrick Jann
1350,10652498,4.793348,7.6,Lu Chuan
1477,10667893,14.566664,4.2,Mic Rodgers
689,10696210,14.725467,4.2,Fred Dekker
423,10835752,16.318608,6.6,Dan Fogelman
2044,11087569,7.349497,6.3,Sngmoo Lee
1463,11122090,28.819424,6.3,Max Joseph
133,11125849,14.08251,7.8,Ari Folman
168,9138338,9.115486,6.6,Ben Lewin
830,9012000,5.344815,7.3,Howard Hawks
1390,6842058,16.361743,5.9,Marcus Dunstan
1687,8000000,6.473667,5.9,Paul Bartel
908,6854611,25.722747,6.8,James Ponsoldt
558,7022728,14.979375,6.1,Derrick Borte
2052,7200000,36.556954,7.8,Stanley Donen
948,7518876,0.041651,8.0,Jean-Jacques Mantello
1895,7600000,17.639478,7.6,Robert Rossen
63,7800000,3.851,6.2,Allan Dwan
926,7800000,14.105392,6.4,Jason Bateman
1298,7808524,1.314576,8.0,Lauren Lazin
913,8000000,8.484123,6.1,James Whale
2118,8109160,11.103202,7.6,Stéphane Aubier
1876,9000000,1.444258,5.5,Robert D. Webb
659,8220215,7.720692,7.0,Ferzan Ozpetek
1667,8371085,32.523573,7.3,Paolo Sorrentino
411,8394751,3.232447,7.4,D.W. Griffith
1829,8454301,4.952735,7.2,Richard J. Lewis
311,8500000,28.27648,8.1,Charlie Chaplin
814,8500000,9.903992,6.7,Henry Hathaway
1582,8586376,7.034752,4.7,Mort Nathan
1874,8900000,8.591387,6.9,Robert C. Cooper
2228,8936663,9.029489,6.0,Tony Jaa
2283,11137801,5.650125,6.7,Walter Murch
2133,11212294,5.158067,6.3,Takashi Yamazaki
836,11263966,3.276912,5.3,Hugh Johnson
378,14564027,22.583834,6.9,Clive Barker
1457,14110013,3.258422,6.5,Matthew Robbins
717,14144000,11.225044,4.5,Gary Sherman
428,14237000,14.961629,7.3,Dan O'Bannon
633,14348529,5.119593,5.8,Eric Lavaine
1011,14373825,18.172736,6.3,Joby Harold
610,14375181,2.410546,4.2,Elaine May
2219,14400000,12.030456,5.0,Tommy Lee Wallace
534,14400000,16.668854,5.5,Dax Shepard
2062,14460000,19.143721,6.8,Stephen Anderson
516,14674076,100.876794,6.6,David Robert Mitchell
2327,11301649,4.628525,6.5,Yoon Je-kyoon
237,14782676,4.12064,5.8,Brendan Malloy
990,14822346,9.400404,4.7,Jessy Terrero
262,15007991,10.756266,5.1,Bruce Hunt
1017,15116634,9.483717,5.0,Joe Chappelle
600,15179302,10.605752,4.4,Ed Gass-Donnelly
1473,15200000,0.132878,4.6,Melvin Van Peebles
2134,15250000,5.327714,6.8,Takeshi Kitano
1621,15427192,3.021835,5.4,Nick Gomez
744,15473333,3.011205,6.5,George Stevens
1497,14000000,10.729884,5.9,Michael Gornick
1859,14000000,12.904615,4.8,Rob Hedden
1331,13960203,1.20245,5.3,Lionel C. Martin
542,13831503,20.834883,6.8,Debra Granik
1168,11417362,7.487843,5.5,Josh Schwartz
1873,11466088,4.700024,5.2,Robert Butler
1788,11502151,5.206967,7.2,Rakeysh Omprakash Mehra
569,11642254,8.008844,5.2,Dominique Othenin-Girard
1101,11744471,35.061467,7.8,John Sturges
1611,11806119,17.49699,6.6,Newt Arnold
1323,11947954,20.95282,5.3,Leslye Headland
1951,12000000,3.89204,5.4,Rusty Cundieff
2088,12232628,8.452666,5.5,Steve Carver
576,12348905,18.30961,6.3,Don Taylor
2274,12400000,5.33861,5.1,Vladlen Barbe
640,12671300,5.069095,6.5,Erik Canuel
1137,13000000,7.296459,6.2,Jonathan Kaplan
416,13092000,192.528841,8.3,Damien Chazelle
1892,13129846,22.139842,8.0,Robert Mulligan
250,13231461,14.988746,6.4,Brian Klugman
593,13350369,9.773398,6.9,Duncan Tucker
308,13395939,15.219263,5.6,Charles Shyer
1550,13521829,10.694417,4.8,Mike Disa
1853,6852450,3.561198,6.1,Risa Bramon Garcia
1803,6670712,6.497285,6.9,Raymond De Felitta
2125,1477676,13.944645,7.3,Sylvain Chomet
662,2995811,17.611971,6.3,Floria Sigismondi
1327,2570000,0.738652,3.0,Lijun Sun
504,2592808,0.13456,4.3,David M. Matthews
430,2614773,9.169411,6.0,Dan Rush
605,2620000,3.598457,5.4,Edward Dmytryk
2303,2807854,9.705589,5.1,William A. Graham
2122,2849142,8.842869,6.7,Susanne Bier
476,2861020,3.085411,6.3,David Boyd
2302,2945600,11.725805,3.7,William A. Fraker
2270,2956000,0.90522,6.6,Vincente Minnelli
2344,3031801,2.080741,5.6,Émile Gaudreault
1890,2400000,1.288173,4.4,Robert Marcarelli
2009,3052000,1.894749,7.0,Sergey Bondarchuk
757,3123963,10.12895,6.7,Gillian Robespierre
1364,3200000,12.833247,6.5,Lynn Shelton
1417,3202000,3.898498,7.4,Mark Sandrich
1744,3275585,4.850402,5.7,Peter Medak
1949,3347647,0.571663,6.1,Russell Holt
2298,3387000,12.564554,4.9,Will Canon
584,3412497,4.45544,5.3,Douglas Cheek
552,3432342,3.03091,6.7,Denys Arcand
1919,2500000,14.171759,5.7,Roger Vadim
74,2357852,12.68672,6.9,Andrea Arnold
307,6614280,2.817364,4.5,Charles S. Dutton
1407,1943649,2.079125,5.5,Mark Illsley
528,1500000,1.893697,2.6,David Winning
1659,1521261,8.432401,7.1,Oren Moverman
624,1631839,3.988432,5.4,Eric Blakeney
331,1678874,5.323184,7.2,Chris Paine
1235,1686429,2.848727,4.3,Kenneth Johnson
770,1744858,3.424158,6.3,Greg Berlanti
812,1750211,1.085909,6.9,Henry Alex Rubin
1410,1784763,10.475368,4.6,Mark Neveldine
347,1831348,9.244181,6.7,Christian Volckman
1643,2000000,1.15641,5.6,Noel Marshall
43,2300000,11.35344,6.7,Alex Cox
301,2019009,0.983484,6.1,Charles Binamé
2079,2025032,2.639106,8.0,Sterling Van Wagenen
473,2025238,4.148253,6.0,David Atkins
618,2119994,0.068228,5.6,Emile Ardolino
62,2154696,0.518056,3.8,Allan Arkush
1349,2200000,0.622752,5.1,Lowell Sherman
1464,2277396,8.308442,6.9,Max Mayer
1339,2281000,1.933366,6.1,Lloyd Bacon
485,2295733,0.616283,6.5,David Evans 
1557,3500000,10.47644,5.9,Mike Marvin
1957,3533227,19.913961,6.0,Ryûhei Kitamura
