cast,revenue,popularity,vote_average,name
4180,559852396,49.98659,5.8,Owen Wilson
4180,461983149,82.643036,6.6,Owen Wilson
4180,413106170,81.781591,5.9,Owen Wilson
4180,310650585,32.389353,5.4,Owen Wilson
4180,244082376,30.951203,6.9,Owen Wilson
4180,170268750,28.848842,5.6,Owen Wilson
4180,151119219,43.753585,7.4,Owen Wilson
4180,130431368,18.600367,5.4,Owen Wilson
4180,110000000,14.414937,5.7,Owen Wilson
4180,91753202,24.012986,6.0,Owen Wilson
4180,91188905,19.375768,5.2,Owen Wilson
4180,88323487,16.251204,6.0,Owen Wilson
4180,83761844,12.25622,5.0,Owen Wilson
4180,83160734,27.11589,5.4,Owen Wilson
4180,60780981,38.0958,6.1,Owen Wilson
4180,56932305,25.400935,6.2,Owen Wilson
4180,55969000,37.253774,4.7,Owen Wilson
4180,54418872,38.006982,6.7,Owen Wilson
4180,48668907,11.137655,4.9,Owen Wilson
4180,44000000,1.551497,6.1,Owen Wilson
4180,33561137,13.267631,5.2,Owen Wilson
4180,11110975,45.742217,6.5,Owen Wilson
4180,7448385,9.419726,5.6,Owen Wilson
4180,6808550,6.397388,5.0,Owen Wilson
4180,560069,11.700578,6.8,Owen Wilson
4180,0,15.055732,5.5,Owen Wilson
5552,469160692,59.547928,7.5,Will Ferrell
5552,321887208,68.757242,6.7,Will Ferrell
5552,242786137,38.616744,5.8,Will Ferrell
5552,173649015,38.125008,6.0,Will Ferrell
5552,173398518,16.901954,6.4,Will Ferrell
5552,170432927,24.399642,6.1,Will Ferrell
5552,162966177,12.599836,6.2,Will Ferrell
5552,128107642,22.977983,6.5,Will Ferrell
5552,111811453,36.301202,5.9,Will Ferrell
5552,104907746,16.460356,5.6,Will Ferrell
5552,90574188,29.342744,6.7,Will Ferrell
5552,87055349,24.70166,6.6,Will Ferrell
5552,69834815,9.894346,6.2,Will Ferrell
5552,68688831,19.38841,5.3,Will Ferrell
5552,56070433,8.99269,5.6,Will Ferrell
5552,55969000,37.253774,4.7,Will Ferrell
5552,53653224,32.26789,7.1,Will Ferrell
5552,38058335,6.803965,6.1,Will Ferrell
5552,33472850,10.449975,5.4,Will Ferrell
5552,30331165,12.709227,5.9,Will Ferrell
5552,27500000,4.742537,5.7,Will Ferrell
5552,2614773,9.169411,6.0,Will Ferrell
5552,113783,3.643608,6.7,Will Ferrell
5552,0,19.412028,5.9,Will Ferrell
5552,0,4.04701,5.1,Will Ferrell
5552,0,5.754416,5.5,Will Ferrell
735,919838758,47.320801,6.7,Cameron Diaz
735,798958165,42.986467,6.0,Cameron Diaz
735,752600867,44.041186,6.0,Cameron Diaz
735,484409218,67.298732,7.3,Cameron Diaz
735,369884651,57.110486,6.5,Cameron Diaz
735,351583407,85.30318,6.6,Cameron Diaz
735,299288605,15.401855,6.3,Cameron Diaz
735,264105545,40.20395,5.6,Cameron Diaz
735,261930431,44.906918,5.9,Cameron Diaz
735,259175788,33.616115,5.2,Cameron Diaz
735,216197492,28.497242,5.4,Cameron Diaz
735,203388341,27.299301,6.5,Cameron Diaz
735,196781193,34.519636,6.2,Cameron Diaz
735,194168700,44.967453,6.7,Cameron Diaz
735,193772504,46.160048,7.1,Cameron Diaz
735,170000000,38.100488,5.8,Cameron Diaz
735,126069509,72.641296,5.3,Cameron Diaz
735,100230832,23.127561,6.8,Cameron Diaz
735,95714875,24.09152,7.1,Cameron Diaz
735,79700000,27.009723,5.8,Cameron Diaz
735,71009334,35.022029,5.0,Cameron Diaz
735,68696770,18.65632,5.3,Cameron Diaz
735,33333531,21.606001,5.4,Cameron Diaz
735,22863596,27.546914,7.3,Cameron Diaz
735,9898412,5.671691,6.2,Cameron Diaz
735,9482579,8.406025,5.7,Cameron Diaz
4627,504050219,92.982009,7.4,Robin Williams
4627,441286195,30.884535,7.0,Robin Williams
4627,384335608,37.272385,5.9,Robin Williams
4627,300854823,33.648404,6.6,Robin Williams
4627,260696994,29.558157,6.0,Robin Williams
4627,235860116,55.458584,8.1,Robin Williams
4627,225933435,43.734886,7.9,Robin Williams
4627,202292902,35.537397,7.0,Robin Williams
4627,177977226,11.50396,5.3,Robin Williams
4627,150406466,17.7735,5.8,Robin Williams
4627,123922370,18.362333,7.1,Robin Williams
4627,113714830,41.322708,6.8,Robin Williams
4627,93700000,24.939295,6.9,Robin Williams
4627,92219310,13.707843,5.2,Robin Williams
4627,71485043,21.891078,6.8,Robin Williams
4627,69307224,14.503568,5.2,Robin Williams
4627,52223306,20.624896,6.6,Robin Williams
4627,41895491,16.146572,7.2,Robin Williams
4627,41237648,11.203335,5.8,Robin Williams
4627,295750,9.805551,6.5,Robin Williams
4627,0,6.337735,6.1,Robin Williams
4627,0,0.047781,0.0,Robin Williams
4627,0,11.329727,5.9,Robin Williams
4627,0,8.962245,6.0,Robin Williams
4627,0,7.173059,5.5,Robin Williams
4081,372234864,42.990906,5.8,Nicole Kidman
4081,259207227,39.882276,7.0,Nicole Kidman
4081,214918407,37.02665,6.3,Nicole Kidman
4081,179213434,57.374341,7.4,Nicole Kidman
4081,173013509,24.598479,6.7,Nicole Kidman
4081,162944923,18.69984,6.2,Nicole Kidman
4081,162091208,27.870312,7.1,Nicole Kidman
4081,157920733,16.278022,5.9,Nicole Kidman
4081,102000000,19.224754,5.4,Nicole Kidman
4081,49554002,28.840997,6.3,Nicole Kidman
4081,46683377,15.142701,6.3,Nicole Kidman
4081,41597830,20.953265,7.0,Nicole Kidman
4081,34854990,15.012237,6.2,Nicole Kidman
4081,21284514,12.309715,6.7,Nicole Kidman
4081,15447154,48.784734,6.2,Nicole Kidman
4081,15071514,15.673154,5.7,Nicole Kidman
4081,12077441,27.322212,6.5,Nicole Kidman
4081,5129058,10.095184,6.9,Nicole Kidman
4081,2281089,4.358255,5.8,Nicole Kidman
4081,17472,5.145655,5.1,Nicole Kidman
4081,0,15.931084,5.8,Nicole Kidman
4081,0,25.881355,7.4,Nicole Kidman
4081,0,5.831302,6.1,Nicole Kidman
4081,0,10.958697,5.8,Nicole Kidman
4081,0,7.698075,5.9,Nicole Kidman
390,520000000,101.74155,7.7,Arnold Schwarzenegger
390,440603537,202.042635,5.8,Arnold Schwarzenegger
390,435000000,69.405188,5.9,Arnold Schwarzenegger
390,378882411,38.729418,6.8,Arnold Schwarzenegger
390,261317921,43.129703,7.1,Arnold Schwarzenegger
390,242295562,24.507987,5.6,Arnold Schwarzenegger
390,238207122,50.073575,4.2,Arnold Schwarzenegger
390,216614388,17.638286,5.7,Arnold Schwarzenegger
390,211989043,20.652943,5.5,Arnold Schwarzenegger
390,201957688,5.411154,5.8,Arnold Schwarzenegger
390,137298489,32.044191,6.1,Arnold Schwarzenegger
390,129832389,22.501041,5.5,Arnold Schwarzenegger
390,122915111,44.478043,6.7,Arnold Schwarzenegger
390,100000000,18.379124,5.8,Arnold Schwarzenegger
390,98235548,50.009408,7.3,Arnold Schwarzenegger
390,96085477,18.447479,5.7,Arnold Schwarzenegger
390,79114085,31.802807,6.6,Arnold Schwarzenegger
390,78382433,18.827753,5.5,Arnold Schwarzenegger
390,78371200,74.234793,7.3,Arnold Schwarzenegger
390,57500000,34.224204,6.4,Arnold Schwarzenegger
390,38122105,30.131498,6.4,Arnold Schwarzenegger
390,17508518,27.903999,5.5,Arnold Schwarzenegger
390,6948633,12.752463,5.0,Arnold Schwarzenegger
390,187112,40.016306,5.2,Arnold Schwarzenegger
390,0,43.882857,5.7,Arnold Schwarzenegger
5150,312573423,53.732892,6.1,Sylvester Stallone
5150,300400432,38.653969,6.3,Sylvester Stallone
5150,274470394,77.580661,6.0,Sylvester Stallone
5150,255000211,26.19909,6.1,Sylvester Stallone
5150,206172544,61.025639,6.1,Sylvester Stallone
5150,189015611,31.294717,5.7,Sylvester Stallone
5150,173567581,57.773583,7.3,Sylvester Stallone
5150,170362582,16.582709,5.5,Sylvester Stallone
5150,169852759,27.46264,5.3,Sylvester Stallone
5150,159212469,16.681269,5.8,Sylvester Stallone
5150,155721132,30.445257,6.5,Sylvester Stallone
5150,125212904,63.071046,7.2,Sylvester Stallone
5150,122915111,44.478043,6.7,Sylvester Stallone
5150,117235147,72.19808,7.5,Sylvester Stallone
5150,63408614,22.787667,6.1,Sylvester Stallone
5150,44907260,21.362949,6.0,Sylvester Stallone
5150,44862187,19.284129,6.6,Sylvester Stallone
5150,30303072,23.073933,6.0,Sylvester Stallone
5150,19905359,7.058868,6.4,Sylvester Stallone
5150,19412993,4.494788,4.8,Sylvester Stallone
5150,9489829,22.503935,5.2,Sylvester Stallone
5150,8000000,6.473667,5.9,Sylvester Stallone
5150,6416302,12.669778,5.3,Sylvester Stallone
5150,45779,0.666218,3.0,Sylvester Stallone
5150,11,3.375208,6.4,Sylvester Stallone
3048,424208848,45.707835,7.6,Kevin Costner
3048,411006740,26.576385,6.1,Kevin Costner
3048,390493908,28.803729,6.6,Kevin Costner
3048,264218220,44.640292,5.9,Kevin Costner
3048,205405498,26.82041,7.5,Kevin Costner
3048,118880016,10.81051,5.8,Kevin Costner
3048,76270454,38.272889,7.6,Kevin Costner
3048,68296293,19.068175,7.0,Kevin Costner
3048,53854588,10.731574,5.9,Kevin Costner
3048,52597999,41.638961,6.0,Kevin Costner
3048,52322400,8.927137,6.1,Kevin Costner
3048,50549107,42.538258,5.9,Kevin Costner
3048,45710059,14.023082,7.4,Kevin Costner
3048,34566746,18.26121,6.9,Kevin Costner
3048,28831145,14.17009,6.5,Kevin Costner
3048,25052000,13.859307,6.5,Kevin Costner
3048,21571189,12.172131,6.5,Kevin Costner
3048,18720175,11.262655,5.8,Kevin Costner
3048,17626234,14.564667,6.1,Kevin Costner
3048,17600000,5.815881,5.8,Kevin Costner
3048,14708696,27.891012,5.7,Kevin Costner
3048,0,9.622345,6.3,Kevin Costner
3048,0,6.2464,6.4,Kevin Costner
3048,0,10.981038,7.1,Kevin Costner
3671,675120017,724.247784,8.1,Matthew McConaughey
3671,177371441,23.854701,6.3,Matthew McConaughey
3671,171120329,55.249434,7.2,Matthew McConaughey
3671,167221571,35.897151,6.1,Matthew McConaughey
3671,152266007,25.219805,7.0,Matthew McConaughey
3671,127666415,18.096884,6.1,Matthew McConaughey
3671,119269486,21.605568,5.7,Matthew McConaughey
3671,111231041,21.789615,5.4,Matthew McConaughey
3671,94728529,14.949395,5.5,Matthew McConaughey
3671,88715192,18.806031,5.5,Matthew McConaughey
3671,85412898,26.072228,7.0,Matthew McConaughey
3671,76000000,3.123583,5.9,Matthew McConaughey
3671,55198285,59.454473,7.9,Matthew McConaughey
3671,43545364,8.629665,6.7,Matthew McConaughey
3671,43061982,27.615108,6.0,Matthew McConaughey
3671,25035950,21.589393,6.6,Matthew McConaughey
3671,21587700,17.663353,7.0,Matthew McConaughey
3671,13269963,5.960149,6.9,Matthew McConaughey
3671,13110448,16.003958,7.0,Matthew McConaughey
3671,9206470,12.68514,6.5,Matthew McConaughey
3671,3665069,16.436178,6.5,Matthew McConaughey
3671,69497,2.404626,4.7,Matthew McConaughey
3671,0,14.298297,5.7,Matthew McConaughey
3671,0,6.997495,6.4,Matthew McConaughey
2827,229074524,2.502487,6.2,Julianne Moore
2827,222809600,83.295796,6.8,Julianne Moore
2827,142851197,37.990705,7.0,Julianne Moore
2827,114178613,63.628459,5.2,Julianne Moore
2827,82394288,63.848541,5.8,Julianne Moore
2827,69959751,35.387874,7.4,Julianne Moore
2827,48451803,30.993736,7.5,Julianne Moore
2827,46189568,49.230089,7.8,Julianne Moore
2827,43884652,35.307577,7.5,Julianne Moore
2827,41597830,20.953265,7.0,Julianne Moore
2827,34705850,15.338211,6.5,Julianne Moore
2827,30303072,23.073933,6.0,Julianne Moore
2827,30016165,6.201404,5.6,Julianne Moore
2827,29027914,9.982885,6.9,Julianne Moore
2827,19844979,17.603823,6.4,Julianne Moore
2827,10827816,6.921263,6.6,Julianne Moore
2827,8459458,26.373864,5.9,Julianne Moore
2827,4001121,13.032308,6.6,Julianne Moore
2827,573335,8.184588,7.1,Julianne Moore
2827,0,5.2545,5.5,Julianne Moore
2827,0,21.626288,7.3,Julianne Moore
2827,0,11.1399,6.4,Julianne Moore
2827,0,33.296684,5.9,Julianne Moore
2827,0,3.531877,5.7,Julianne Moore
4348,609841637,30.780599,6.4,Pierce Brosnan
4348,441286195,30.884535,7.0,Pierce Brosnan
4348,431971116,54.159392,5.8,Pierce Brosnan
4348,361832400,39.604363,6.0,Pierce Brosnan
4348,352194034,59.824565,6.6,Pierce Brosnan
4348,333011068,42.887121,6.0,Pierce Brosnan
4348,178127760,16.90444,5.7,Pierce Brosnan
4348,124305181,18.102572,6.6,Pierce Brosnan
4348,61347797,14.113066,6.0,Pierce Brosnan
4348,60222298,21.118196,6.7,Pierce Brosnan
4348,54418872,38.006982,6.7,Pierce Brosnan
4348,32556119,45.317278,6.0,Pierce Brosnan
4348,32101000,10.125029,5.4,Pierce Brosnan
4348,30551495,8.630825,5.0,Pierce Brosnan
4348,30016165,6.201404,5.6,Pierce Brosnan
4348,28008462,7.047975,6.2,Pierce Brosnan
4348,19406406,10.706613,7.3,Pierce Brosnan
4348,17297244,5.647538,6.2,Pierce Brosnan
4348,0,36.764666,6.9,Pierce Brosnan
4348,0,13.118983,6.3,Pierce Brosnan
4348,0,33.625477,5.4,Pierce Brosnan
4348,0,3.004432,6.1,Pierce Brosnan
4348,0,3.653305,5.6,Pierce Brosnan
4348,0,6.903186,6.2,Pierce Brosnan
4795,1156730962,875.581305,6.4,Sandra Bullock
4795,716392705,110.153618,7.3,Sandra Bullock
4795,350448145,49.526736,6.8,Sandra Bullock
4795,317375031,36.238968,6.7,Sandra Bullock
4795,309208309,25.767395,7.2,Sandra Bullock
4795,212000000,32.624355,6.1,Sandra Bullock
4795,164508066,23.336875,4.1,Sandra Bullock
4795,158674180,37.654688,6.5,Sandra Bullock
4795,152266007,25.219805,7.0,Sandra Bullock
4795,114830111,29.88736,6.5,Sandra Bullock
4795,110627965,23.218144,5.6,Sandra Bullock
4795,98410061,28.223163,7.2,Sandra Bullock
4795,93354918,24.153567,5.9,Sandra Bullock
4795,84146832,22.049787,5.8,Sandra Bullock
4795,56714147,16.167093,6.0,Sandra Bullock
4795,55247881,31.066874,6.9,Sandra Bullock
4795,46683377,15.142701,6.3,Sandra Bullock
4795,40105542,13.237835,4.7,Sandra Bullock
4795,7002261,12.921594,5.8,Sandra Bullock
4795,1631839,3.988432,5.4,Sandra Bullock
4795,0,5.418921,6.0,Sandra Bullock
4795,0,19.998581,5.3,Sandra Bullock
4795,0,5.576937,5.6,Sandra Bullock
4795,0,7.922716,5.8,Sandra Bullock
3759,609841637,30.780599,6.4,Meryl Streep
3759,326551094,83.893257,7.0,Meryl Streep
3759,219103655,16.479851,6.2,Meryl Streep
3759,212902372,65.90161,5.6,Meryl Streep
3759,182016617,17.606087,7.3,Meryl Streep
3759,149022650,29.498304,6.3,Meryl Streep
3759,129540499,22.853006,6.6,Meryl Streep
3759,128499205,13.864975,7.0,Meryl Streep
3759,114956699,23.3784,6.2,Meryl Streep
3759,114281051,12.967137,5.8,Meryl Streep
3759,96105964,21.394281,6.2,Meryl Streep
3759,74188937,20.561682,6.9,Meryl Streep
3759,66980456,53.811461,6.4,Meryl Streep
3759,63215872,9.789027,6.0,Meryl Streep
3759,55181129,20.239061,5.5,Meryl Streep
3759,50907234,20.975165,7.0,Meryl Streep
3759,48902953,19.237254,6.6,Meryl Streep
3759,46471023,41.258956,7.5,Meryl Streep
3759,41597830,20.953265,7.0,Meryl Streep
3759,32801173,26.441669,7.3,Meryl Streep
3759,0,12.362876,6.1,Meryl Streep
3759,0,5.025446,6.4,Meryl Streep
3759,0,2.644427,6.2,Meryl Streep
3759,0,6.130231,6.6,Meryl Streep
47,473226958,61.692197,6.7,Adam Sandler
47,358375603,56.257411,6.8,Adam Sandler
47,271430189,38.864027,6.0,Adam Sandler
47,246984278,45.589568,5.8,Adam Sandler
47,243637091,140.849495,5.6,Adam Sandler
47,237681299,41.176631,6.0,Adam Sandler
47,234801895,34.86859,6.1,Adam Sandler
47,214918407,37.02665,6.3,Adam Sandler
47,212874442,23.531721,5.9,Adam Sandler
47,201596308,40.597344,5.5,Adam Sandler
47,196482882,61.437586,6.6,Adam Sandler
47,190320568,26.065735,6.2,Adam Sandler
47,185991646,23.839127,5.9,Adam Sandler
47,171269535,18.121404,5.6,Adam Sandler
47,149673788,22.132418,4.1,Adam Sandler
47,123494610,44.120328,6.6,Adam Sandler
47,61458982,20.199057,5.7,Adam Sandler
47,58058367,21.723897,5.5,Adam Sandler
47,55041367,14.209329,5.8,Adam Sandler
47,41205099,26.598884,6.5,Adam Sandler
47,22222308,20.82778,7.1,Adam Sandler
47,17000000,15.960916,6.9,Adam Sandler
47,0,18.335992,5.2,Adam Sandler
47,0,19.694695,4.9,Adam Sandler
3286,924317558,54.035265,6.3,Liam Neeson
3286,376141306,49.353524,6.1,Liam Neeson
3286,374218673,115.040024,7.5,Liam Neeson
3286,325771424,88.844777,6.1,Liam Neeson
3286,321365567,104.469351,8.3,Liam Neeson
3286,301000000,44.927635,5.5,Liam Neeson
3286,232713139,47.686442,5.6,Liam Neeson
3286,226830568,80.879032,7.2,Liam Neeson
3286,222809600,83.295796,6.8,Liam Neeson
3286,130786397,38.643914,6.5,Liam Neeson
3286,91188905,19.375768,5.2,Liam Neeson
3286,77278331,48.552871,6.4,Liam Neeson
3286,71561644,74.64653,6.3,Liam Neeson
3286,53181600,61.309619,6.2,Liam Neeson
3286,35168966,15.625949,6.1,Liam Neeson
3286,31596911,10.703456,6.5,Liam Neeson
3286,27187375,6.459787,5.8,Liam Neeson
3286,16900000,8.314624,6.7,Liam Neeson
3286,8459458,26.373864,5.9,Liam Neeson
3286,3606395,14.570359,5.4,Liam Neeson
3286,1631839,3.988432,5.4,Liam Neeson
3286,0,32.808675,5.8,Liam Neeson
3286,0,6.799314,6.6,Liam Neeson
3286,0,6.116436,5.8,Liam Neeson
1445,792910554,56.105798,7.3,Drew Barrymore
1445,264105545,40.20395,5.6,Drew Barrymore
1445,259175788,33.616115,5.2,Drew Barrymore
1445,196482882,61.437586,6.6,Drew Barrymore
1445,177259441,26.253357,6.2,Drew Barrymore
1445,149281606,12.25264,4.9,Drew Barrymore
1445,145896422,17.659032,6.2,Drew Barrymore
1445,123494610,44.120328,6.6,Drew Barrymore
1445,69834815,9.894346,6.2,Drew Barrymore
1445,65705772,21.988861,6.8,Drew Barrymore
1445,50451307,9.965073,5.9,Drew Barrymore
1445,42045846,13.611544,6.0,Drew Barrymore
1445,36754634,14.44381,6.3,Drew Barrymore
1445,35743308,7.226115,6.5,Drew Barrymore
1445,33013805,18.165957,6.6,Drew Barrymore
1445,24719215,8.303696,6.6,Drew Barrymore
1445,19322135,15.590001,5.9,Drew Barrymore
1445,17080167,11.379652,5.9,Drew Barrymore
1445,10443316,3.033471,4.8,Drew Barrymore
1445,5761917,6.162872,5.4,Drew Barrymore
1445,0,12.379781,6.5,Drew Barrymore
1445,0,15.440465,6.5,Drew Barrymore
1445,0,1.929883,6.3,Drew Barrymore
354,272742922,18.174804,8.1,Anthony Hopkins
354,250288523,31.086791,6.3,Anthony Hopkins
354,215862692,45.022964,7.1,Anthony Hopkins
354,209196298,10.083905,6.7,Anthony Hopkins
354,195735876,35.601665,5.5,Anthony Hopkins
354,160638883,26.952727,7.2,Anthony Hopkins
354,142940100,36.069611,6.9,Anthony Hopkins
354,96047633,11.492474,5.8,Anthony Hopkins
354,74000000,3.698276,6.8,Anthony Hopkins
354,65977295,14.086292,5.4,Anthony Hopkins
354,43312294,20.632673,6.7,Anthony Hopkins
354,26010864,30.271066,7.9,Anthony Hopkins
354,24185781,7.06762,6.4,Anthony Hopkins
354,23237911,15.355589,7.5,Anthony Hopkins
354,13681765,3.770161,7.1,Anthony Hopkins
354,8613462,7.436491,6.5,Anthony Hopkins
354,0,44.34333,6.4,Anthony Hopkins
354,0,21.214571,5.5,Anthony Hopkins
354,0,7.386394,6.2,Anthony Hopkins
354,0,11.706309,6.4,Anthony Hopkins
354,0,12.4654,5.8,Anthony Hopkins
354,0,5.609755,6.8,Anthony Hopkins
354,0,8.450513,7.3,Anthony Hopkins
1876,609123048,100.21391,7.6,Gerard Butler
1876,494878759,67.263269,7.5,Gerard Butler
1876,422610419,65.197968,7.0,Gerard Butler
1876,205754447,61.849521,5.8,Gerard Butler
1876,205298907,22.332927,6.4,Gerard Butler
1876,161025640,59.428223,6.2,Gerard Butler
1876,156835339,29.489274,6.9,Gerard Butler
1876,156505388,56.811056,5.5,Gerard Butler
1876,154648887,18.927463,7.0,Gerard Butler
1876,150680864,56.257249,5.3,Gerard Butler
1876,136000000,33.747825,5.5,Gerard Butler
1876,126690726,49.593978,7.2,Gerard Butler
1876,100076342,14.353279,5.6,Gerard Butler
1876,40828540,27.631262,5.6,Gerard Butler
1876,33000337,6.756771,4.6,Gerard Butler
1876,19480739,11.22268,5.4,Gerard Butler
1876,2527904,13.268936,6.4,Gerard Butler
1876,1072602,7.554799,5.9,Gerard Butler
1876,0,13.118983,6.3,Gerard Butler
1876,0,2.013405,5.8,Gerard Butler
1876,0,17.932561,5.4,Gerard Butler
1876,0,13.621201,7.0,Gerard Butler
1876,0,3.11319,7.0,Gerard Butler
2529,484572835,109.684788,6.4,Jim Carrey
2529,351583407,85.30318,6.6,Jim Carrey
2529,345141403,45.419668,6.2,Jim Carrey
2529,336529144,48.205606,5.2,Jim Carrey
2529,325233863,39.744242,6.6,Jim Carrey
2529,264118201,56.488027,7.8,Jim Carrey
2529,247275374,35.777067,6.5,Jim Carrey
2529,225990978,43.849351,6.4,Jim Carrey
2529,212385533,34.391792,6.1,Jim Carrey
2529,202026112,25.159168,5.9,Jim Carrey
2529,187361754,32.835777,5.7,Jim Carrey
2529,181000000,26.721386,6.4,Jim Carrey
2529,169837010,67.767785,5.4,Jim Carrey
2529,149270999,39.001682,6.1,Jim Carrey
2529,107217396,41.249004,6.4,Jim Carrey
2529,102825796,19.525659,5.7,Jim Carrey
2529,77566815,23.197408,6.3,Jim Carrey
2529,72258126,56.481487,7.9,Jim Carrey
2529,47434430,24.444186,6.9,Jim Carrey
2529,37317558,11.215702,6.6,Jim Carrey
2529,27437881,26.9385,5.3,Jim Carrey
2529,18253415,11.090254,6.5,Jim Carrey
2529,10652035,19.664699,6.4,Jim Carrey
4871,474171806,80.972475,7.6,Sean Connery
4871,335062621,51.469576,6.9,Sean Connery
4871,212404396,25.877794,6.0,Sean Connery
4871,199200000,46.212155,7.2,Sean Connery
4871,179265204,47.436675,5.7,Sean Connery
4871,160000000,23.380757,5.8,Sean Connery
4871,141195658,31.036,6.5,Sean Connery
4871,127600435,19.143321,5.9,Sean Connery
4871,124881062,47.812466,7.2,Sean Connery
4871,116019547,34.634181,6.3,Sean Connery
4871,111584787,28.675891,6.5,Sean Connery
4871,80049764,19.043286,7.0,Sean Connery
4871,78898765,41.298723,6.9,Sean Connery
4871,76270454,38.272889,7.6,Sean Connery
4871,59600000,48.901542,6.9,Sean Connery
4871,42365581,14.779537,6.6,Sean Connery
4871,2620000,3.598457,5.4,Sean Connery
4871,2200000,1.396985,5.9,Sean Connery
4871,669276,2.439184,6.8,Sean Connery
4871,0,7.021871,5.8,Sean Connery
4871,0,2.637355,5.1,Sean Connery
4871,0,12.434688,6.6,Sean Connery
4871,0,3.199904,6.6,Sean Connery
2633,769653595,45.274225,5.6,John Cusack
2633,266586800,21.638673,4.6,John Cusack
2633,224012234,45.154631,6.5,John Cusack
2633,139804348,45.565918,7.4,John Cusack
2633,121545703,9.568884,5.9,John Cusack
2633,94679598,35.169779,6.5,John Cusack
2633,90259536,45.915165,7.1,John Cusack
2633,77516304,14.530803,6.6,John Cusack
2633,64572262,33.926473,6.0,John Cusack
2633,58405313,11.120167,5.8,John Cusack
2633,47126295,23.982956,7.0,John Cusack
2633,29657751,22.520842,6.1,John Cusack
2633,28084357,13.817269,6.9,John Cusack
2633,25105255,5.525544,6.3,John Cusack
2633,22863596,27.546914,7.3,John Cusack
2633,5496951,28.060472,6.1,John Cusack
2633,1296184,6.265659,5.6,John Cusack
2633,0,3.621837,6.0,John Cusack
2633,0,3.94487,3.9,John Cusack
2633,0,5.737161,6.8,John Cusack
2633,0,9.060642,5.7,John Cusack
2633,0,7.829295,7.0,John Cusack
116,306941670,61.788035,7.1,Alec Baldwin
116,219103655,16.479851,6.2,Alec Baldwin
116,202026112,25.159168,5.9,Alec Baldwin
116,199200000,46.212155,7.2,Alec Baldwin
